,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
demandDE-11,1,1.01300140887792,1.02981112095428,1.04969781915432,1.05766147233945,1.08100687006684,1.1176508169271,1.14533198717707,1.17789782939607,1.18495879804109,1.22456802279434,1.24682835711042,1.28120317325213,1.29129191346609,1.32015453693868,1.34093056641876,1.35542739292055,1.39289678112841,1.39508065850311,1.44512783378738,1.48113810904851,1.51555167954616,1.56795176618602,1.62385162850582,1.64352911287118,1.70727744555287,1.76274323293914,1.80978382822926,1.89384024622621,1.91665859651119,1.96420576413153,1.98996517916675,2.02950630144389,2.11562997351393,2.15465605561085,2.2128481958525,2.2682124792404,2.3302728280215,2.35145199609267,2.38321305956977,2.44231563612534,2.49917872714155,2.49341510025672,2.53825596763332,2.64281492978192,2.69392208136796,2.71883062729622,2.80728887282885,2.83159285579915,2.84477412651516
demandDE-12,1,1.01891191884705,1.03791221334949,1.05861280821534,1.06911353152044,1.09923178468911,1.13873012194335,1.17729372310553,1.20282077713185,1.21492588534545,1.22505350730551,1.25832657290628,1.26472225522178,1.30285890224434,1.35426953299656,1.41900913051685,1.40878325157688,1.47113782229228,1.49950293436173,1.50513157800874,1.54217009652938,1.57416691689337,1.58499434841041,1.61616372399441,1.63870936204773,1.70313789156237,1.74138876128589,1.73874329911583,1.81965960973822,1.83626184119892,1.85234910863603,1.86836713697959,1.94633181441261,1.96230677466775,2.00782075556948,2.04626577497354,2.08265329205417,2.12901230107243,2.16172274558603,2.21674528729979,2.25463973750068,2.2983863283168,2.33234894536476,2.35738115096928,2.3613482391543,2.40036384473258,2.43550942777031,2.47010096830254,2.50635232127212,2.58556344894887
demandDE-13,1,1.02818058167365,1.04781407186531,1.05765724820195,1.09727037322346,1.12658745004216,1.14476225453063,1.16188718376995,1.20838998413947,1.20316830378004,1.22304224469168,1.24517138301689,1.27121869335696,1.29421284077699,1.31326805994547,1.34999347229623,1.38173324370996,1.39397242831326,1.41335452079787,1.44715825084413,1.48037996164835,1.49440483886167,1.53383003031699,1.56200362971154,1.62090478853069,1.68229873233367,1.70698937889796,1.74475502159782,1.74983799730472,1.79952506908743,1.82191670393425,1.88819833508401,1.9229427160857,1.96131053384606,1.9803881841359,2.06754622558933,2.12774776681321,2.13812378805273,2.16387762519032,2.20174482732433,2.2412082322484,2.26916072291933,2.3063290438181,2.39433275253413,2.44048817020069,2.44728651547602,2.4430316213603,2.51549837943772,2.60019364008367,2.61674075006443
demandDE-14,1,1.00570385455725,1.02738596609136,1.02453710242196,1.03454019676182,1.06728936349333,1.11047686299725,1.12289418063152,1.14206540411055,1.15317252922841,1.16236771404367,1.18097483631964,1.20992222829639,1.24462771763291,1.26095484867105,1.28411355503381,1.31335471533706,1.35122901892034,1.40268751113128,1.43447716722763,1.44592534254286,1.44484924308666,1.45014341312689,1.48782678134631,1.52465151331726,1.55360020298413,1.59794540208798,1.61514520023247,1.68411506409444,1.72376961411046,1.75504357169688,1.78592050951237,1.82918206871216,1.86347604904132,1.91239585112551,1.91861279954051,1.95151268870877,2.01240688919735,2.02101526881646,2.08546085194294,2.11162059035001,2.1513512622124,2.20880575769426,2.26479008272965,2.32342604267346,2.33976404150348,2.37749448772126,2.41858053774616,2.4938574752216,2.48852818007774
demandDE-15,1,1.02552339271388,1.04566617208133,1.0802494273994,1.13118653354103,1.17219003246795,1.19621650610798,1.22872141669343,1.22338368788896,1.23786692490596,1.24888914606759,1.25919409860154,1.31073535396858,1.34580979605417,1.37344236849192,1.41700771103295,1.43998002966951,1.47013663997827,1.5027187843538,1.51108466813358,1.52802106624666,1.54519500384946,1.60083915963485,1.62675705006894,1.67005500889501,1.67909831358865,1.68537861264074,1.7119611615927,1.72919930008203,1.75327444571456,1.79106758454862,1.84194427210132,1.92491768176311,1.9326638065111,1.96744566824271,1.97888792558976,2.03597499725417,2.09270009059581,2.17700619638997,2.24028382094041,2.24079702620503,2.26591801215959,2.29871129610371,2.35149160067616,2.39982556394872,2.45692291065949,2.47576760365104,2.57413402921619,2.55950478933982,2.62500739297652
demandDE-16,1,1.01483666692947,1.03654579941247,1.05634358445986,1.07170058951415,1.08662459909302,1.09323443861585,1.115767495424,1.12226305291427,1.16332421007882,1.16314874722165,1.17163585585558,1.16510209806822,1.18404489935965,1.19306245188727,1.21318015518379,1.24423375383718,1.27936133885677,1.29874843904183,1.31248036609881,1.32733914584044,1.35118596988873,1.35012121962161,1.35681945565387,1.36687195034282,1.3570210207192,1.39773989659978,1.45043835685638,1.46041353268848,1.48303474419074,1.48323351727452,1.53903929858873,1.53156905375139,1.57070551773087,1.57414657611786,1.60933069748519,1.626224228486,1.65166030125537,1.69060431142953,1.70331844967389,1.77765650081606,1.82544604590308,1.86945043456339,1.88540155682648,1.96084262442633,1.9943629794755,2.06043051096139,2.13739593883916,2.21063087222432,2.24338350109993
demandDE-17,1,1.01692661397591,1.03381091376479,1.0709066359411,1.09345159511982,1.1435184038032,1.15949014090511,1.20612963379367,1.2432370562966,1.26243625791855,1.28809801050685,1.30287481340512,1.31053008125341,1.3536865773033,1.40524730841854,1.41993233430664,1.46087411760254,1.49934381707099,1.5155064568779,1.54744138018059,1.53595586659043,1.57224611395303,1.60543086546322,1.64218825117743,1.7094648180681,1.73419823804734,1.75120377008681,1.7917199661978,1.84054586408086,1.88353579365869,1.91906856211388,1.96423920992732,1.96706164754631,1.99107199262513,2.04982473024672,2.07126042506095,2.16240006371264,2.16188702619521,2.24436847208892,2.32778776747752,2.39283231704777,2.44382166287618,2.50915138305115,2.57684982855282,2.69072424327966,2.70415116963233,2.75512160684661,2.82066797638135,2.9212359740491,2.99987702054472
demandDE-18,1,1.01783714910434,1.02611556903416,1.0303034590262,1.0537334710205,1.06746654871391,1.06077748894494,1.08745652104906,1.11671426976127,1.11221761781009,1.13519428684565,1.1568844807333,1.17978006769891,1.18326272553308,1.20733726469633,1.24243573037593,1.27634916843903,1.31472168492071,1.33688683761805,1.36324662906727,1.38452971729934,1.39540232882856,1.40178196990627,1.44482558645242,1.46075144458987,1.49173730150916,1.51896525265634,1.5388601309024,1.57992685037762,1.59998363955929,1.64656169487774,1.67196153176523,1.68390591652718,1.70405528849182,1.70919459200991,1.74184336039927,1.74584114353112,1.78366739301851,1.8477506212098,1.87837640400835,1.91933710008011,2.00143863632739,2.05669867713504,2.08834141760266,2.11432514532604,2.19266579705555,2.25714691347156,2.26270982314566,2.35847491756413,2.3805684094797
demandDE-19,1,1.00519959506637,1.02394752179091,1.06273468631532,1.10176327139748,1.11006582644951,1.14877800428086,1.18069995212672,1.23694822342537,1.28255856744136,1.29004539693878,1.30574875921783,1.36519623968036,1.39800546917411,1.43489571652986,1.47685225407083,1.5334241728517,1.56612058326124,1.57632774918931,1.60221409087946,1.67816077522092,1.71352182016423,1.76929938817852,1.81099056223368,1.86289485076351,1.90511172122499,1.92183511288284,1.99822293154464,2.05050490969116,2.09549640467791,2.13452071788899,2.18776038238805,2.23301030286624,2.27094350662659,2.31272545438694,2.40457945162517,2.43119388391025,2.49785007129523,2.55255803914004,2.60804067178327,2.69026867751726,2.76242348090773,2.83831883282961,2.83956101804801,2.9293215332664,2.91730753967433,2.9916882607342,3.02014704093495,3.10432971759854,3.16407357059533
demandDE-20,1,0.998675012737705,1.04151516433692,1.04217183574015,1.07527447195773,1.09022430242949,1.12287391842673,1.14646539981655,1.16593425087836,1.19846203467025,1.22957716840615,1.26490367148827,1.26416744193033,1.28300897624346,1.31878311208464,1.35237454032747,1.40752550175648,1.41284786422739,1.41834277465708,1.44500002695144,1.48501052865995,1.53002766346311,1.5515157456184,1.56505311603264,1.63043640606415,1.66898823440239,1.7066198575074,1.74568201505894,1.7718239019836,1.82986241860523,1.87209125458328,1.91678523984447,1.93553468906426,2.01757193829073,2.03925350104407,2.11362826936202,2.18974568289031,2.27678685683125,2.32352395181106,2.33946909710917,2.39603230883461,2.39973862165821,2.45902288490634,2.51622707007392,2.59448940098899,2.66104630594033,2.74221014669381,2.71989294200725,2.76760444753261,2.87822279696579
demandDE-21,1,1.00366395047123,1.00325061848056,1.02040610681827,1.04942325509978,1.08780787686245,1.1066508698662,1.12629258185554,1.12805777753147,1.14831314223635,1.18121129799211,1.21462378891561,1.26934312796967,1.2826948646561,1.29818240981876,1.32720946177622,1.33637995028695,1.35179466336228,1.35070838711335,1.37749496978195,1.41899731124559,1.45507853059328,1.52094912328507,1.56311064050981,1.58547269674623,1.59469647409321,1.62096681895465,1.65247184743296,1.64794141922574,1.65851739542674,1.71285891834356,1.73176349132446,1.71727385423625,1.76676540428257,1.77014968543759,1.78384054752232,1.83045153943288,1.86787763479994,1.92400699151434,1.99448905869767,2.00786807410851,2.04218022748331,2.07557611875436,2.1317025562985,2.17598543393322,2.22061788230914,2.26292941382442,2.31000391100978,2.38361963777962,2.40452223082503
demandDE-22,1,1.02845047902429,1.05945033222356,1.06548876884105,1.07352961667208,1.09157916789766,1.11996837124879,1.13851856986395,1.18829711616697,1.17909666183863,1.23585516869154,1.24189132389802,1.28310986719642,1.30175422701063,1.32771390862111,1.37876530798294,1.42590067657986,1.44279383050709,1.50072861896348,1.53129979805357,1.56177370399375,1.60536859530376,1.64911433477735,1.70295186086643,1.74400663571738,1.80490811560197,1.83379505177404,1.83554615438727,1.83755125727094,1.88464139310382,1.90667195695467,1.90866983483715,1.94805819803247,1.97548720307216,1.98485239456727,2.03196615083723,2.07187042217931,2.08631308127496,2.17018530739476,2.22410614294993,2.26143537047832,2.32448776712722,2.35531881670216,2.4283497185541,2.46897359978938,2.47045708745203,2.48092317447818,2.51928627636364,2.58140689630204,2.65688852061254
demandDE-23,1,1.0296368961937,1.04694129259466,1.05529276000989,1.05950526901721,1.07290933797574,1.11812610318528,1.15820925279109,1.2046169246322,1.23735459291673,1.27877767231456,1.32386974258564,1.35544724854583,1.39058065280825,1.44402081249158,1.45725670112372,1.49507325826319,1.49721802906092,1.52417945035569,1.536324732631,1.5441892720896,1.56450035726658,1.60375322482945,1.63218220635095,1.66179054614623,1.6777518940652,1.70413615715991,1.75269905772048,1.74771340337415,1.77655488426411,1.83071950329293,1.86121786899671,1.86922001776144,1.8561878072871,1.93220410317812,1.96223692298222,1.97267191707819,1.97965201180762,2.01838486598144,2.08617737974524,2.16496236534886,2.16488171140116,2.22437724524652,2.22256525205308,2.28137959107481,2.2781517176616,2.32801547099213,2.41495470690886,2.47264262493633,2.50600258879571
demandDE-24,1,1.02765586650576,1.05106393345329,1.0805858719814,1.11047872767662,1.13329811362337,1.1393449416076,1.15540791072241,1.16872631335481,1.19807620675445,1.21130404073226,1.21965200555522,1.25495376548514,1.29383616457402,1.32676442226782,1.37032279325701,1.42521619457605,1.44250906834074,1.48361071230096,1.49378828834586,1.50085373530156,1.51430107873393,1.53501111716539,1.559476444489,1.59737372898389,1.6303068608878,1.66368553566277,1.69475128116494,1.74329188701646,1.80479250082419,1.88768224082063,1.90946903899714,1.98839725735495,2.060338431414,2.10208400953975,2.16512109408602,2.21011116250099,2.26608086505831,2.30059749134632,2.33333372399591,2.35145262612053,2.44367894734288,2.49777029770031,2.50984408273737,2.50653830135093,2.56179044147804,2.60994781518837,2.71244789407894,2.76243201754219,2.79190286999821
demandDE-25,1,1.01359411027575,1.03709072598856,1.06564038003733,1.06630990805695,1.08014952021997,1.09355399857014,1.11962933096791,1.12008306592344,1.16252850835515,1.20195460444653,1.23858990399915,1.27478529347687,1.3117309000243,1.33539691954943,1.38302646598823,1.43095964076901,1.43332723968941,1.45305627643079,1.49484659420237,1.54429155822254,1.59610626212394,1.6146223929548,1.66549082481027,1.71163791559391,1.71405585424767,1.78933421348856,1.78320451075671,1.79910344369515,1.86396787989565,1.9509595788465,1.97616237214016,1.96579640146031,2.01422552962914,2.07917418982077,2.10381528469576,2.14220915385096,2.19807384981719,2.23064543208221,2.31771370881268,2.31390888347771,2.31079666360023,2.36749764012334,2.43710200583924,2.49438457061837,2.49577603972103,2.53183091889785,2.57745660668458,2.62840299900526,2.6638972942914
demandDE-26,1,1.02615131153705,1.04687145909984,1.05062285784659,1.06507707687719,1.09957037448799,1.14584397668512,1.15449925222537,1.18272080401602,1.20803476286514,1.24521674827491,1.24333805883664,1.26567163571751,1.30321437431712,1.32604260069384,1.35176957049502,1.36066074584379,1.396456451128,1.40562680036928,1.4195132667858,1.44699038658321,1.47433254424258,1.50201405596355,1.54468191917546,1.58413200827403,1.59696394993829,1.64222746929527,1.68154540052001,1.71173810983072,1.70217907068557,1.73857462657812,1.74874292728299,1.77463675871271,1.80540077411614,1.84063392842773,1.91589140196347,1.95972746520842,2.01530860015674,2.09612377133358,2.11873842382052,2.14970852188119,2.20732591738954,2.25084723588605,2.28064490375841,2.32055527544121,2.36858579053618,2.44703146548739,2.50291438698512,2.53597748554767,2.56730181718403
demandDE-27,1,1.00430880364058,1.04540986154203,1.05654021958371,1.07043705770012,1.09747863249654,1.1290693777505,1.15379213167868,1.19456894175344,1.23206494983211,1.26701649518508,1.26631090634555,1.31160023434735,1.34472854050996,1.39367377098042,1.43311824371097,1.45759751517183,1.49021133762437,1.5056343170131,1.54421478396132,1.53593511554472,1.60426040623067,1.63143988975088,1.67428148600122,1.67482859807047,1.75139067304043,1.7837119147483,1.81772132498175,1.88551240920359,1.9059300139135,1.92897260292882,1.91333831317039,1.96017225499601,1.99942183869411,2.01519953627599,2.02445789118234,2.09685906744671,2.1876916030124,2.21519241405729,2.24631721095916,2.25927160520178,2.27377469421323,2.36695243855412,2.43005992744639,2.4514916085998,2.51419211392198,2.61371834514144,2.63699966123568,2.71189361474801,2.79085913315917
demandDE-28,1,1.03635841190098,1.07692142801434,1.09318375293408,1.126823283475,1.15630145818841,1.16600655095741,1.17382104923714,1.19016454111291,1.22592660845669,1.25354585344814,1.26026739518598,1.25390038312247,1.25194213731979,1.28497192813386,1.29656950700913,1.33918355738223,1.35377672294573,1.3963550623029,1.44134230644572,1.48109062487489,1.50521577113871,1.52644804781706,1.53433157992553,1.58164233928237,1.62410996695307,1.66878560345872,1.70705879154945,1.72219805060816,1.79421754654638,1.8505299798851,1.90662379058789,1.95791540606044,1.98926485995497,2.00288159424042,2.05278197728583,2.08690463213768,2.12489348366174,2.18874812653258,2.25507327822556,2.29501340732523,2.34807350965638,2.36053118034208,2.40619049144912,2.44512758589139,2.51780413587396,2.59216772918022,2.63247276041058,2.63278744865479,2.64651276568237
demandDE-29,1,1.02263280019494,1.04976222725197,1.08075951689829,1.09989064151579,1.10119610573496,1.11909561257884,1.13943241280247,1.16843482474393,1.18166970820093,1.21463841364018,1.25398609343641,1.27209186739236,1.32162181093727,1.33131448932974,1.36622671417723,1.42151990904892,1.43486512852993,1.42578585978187,1.48681073638203,1.52727009475796,1.58445834099621,1.61367572557494,1.64187788215384,1.6720438221662,1.73659622341034,1.76080233544871,1.76937909876396,1.773972924859,1.79298415881183,1.82594215324735,1.85691790155847,1.90983584708073,1.93584071517619,2.02460669952025,2.03656938875275,2.09606695065978,2.15122656798495,2.17586979302309,2.22267915624934,2.25412259128625,2.29106425759074,2.31891064294887,2.36536017167731,2.45473725596584,2.49646749206193,2.53630718907932,2.53175300929372,2.56504104446522,2.6207654962104
demandDE-30,1,1.01905549927626,1.06249783456525,1.08156390102526,1.09404003818999,1.11403201751857,1.16116990650356,1.16225668680909,1.18127939401362,1.19868271377153,1.21835289459265,1.24907561206269,1.27330059542774,1.2882613341242,1.32427179252325,1.38434262154333,1.42244760853382,1.43108300306759,1.47073498416333,1.48796985192606,1.50725778680818,1.52653042521124,1.55815820664985,1.58755600805061,1.63284651508995,1.66000265361326,1.69725089909607,1.77695985410414,1.85703408506703,1.8728353347606,1.89133907658794,1.92321582702321,1.95497194863375,2.02111263036697,2.09469440216223,2.17651004489945,2.17569087817774,2.16733217154969,2.21814717551003,2.27673235945241,2.29154096046253,2.32430347486876,2.38274194179992,2.4293445740964,2.51704410616658,2.54185274036428,2.64015084458364,2.70036538018971,2.7429263494057,2.8154283339945
demandDE-31,1,1.00803603313408,1.02591725952822,1.03658214492303,1.05148640145825,1.07705798951858,1.0965959621923,1.11033641228482,1.13550323898048,1.15879658436072,1.17498019444098,1.17493577397872,1.19857690084942,1.22338687804808,1.22782895054894,1.22532317677029,1.26190878791734,1.28324866022353,1.29481328074095,1.29991832478669,1.30615341268785,1.3504224185212,1.35346800169517,1.38177362537597,1.40710128616134,1.39593409832603,1.4256093766205,1.47127446299673,1.48771424911576,1.53317318641769,1.55700103373493,1.58130353153974,1.63390585522385,1.65868823999765,1.7096655054726,1.74224416832836,1.78433439348711,1.80201672651612,1.828948881321,1.83210497170507,1.89670102727073,1.96758397677968,2.00580661088505,2.06580632277788,2.10668365521219,2.11110903046644,2.17992381093801,2.22572531983936,2.25590160508298,2.28800076681375
demandDE-32,1,1.03266414720638,1.06100339792132,1.06297808123102,1.09344596520025,1.11683396217826,1.16408962964859,1.21111638189692,1.23629724165752,1.27601210544892,1.29404205416931,1.33718368906967,1.34026569331787,1.36341569988101,1.42240703580134,1.47064716081324,1.4838409325966,1.52061211089057,1.52774069304576,1.59227459661165,1.60979319004757,1.61183802496718,1.67912203830088,1.73093848335334,1.74400810927588,1.75159936111325,1.78220628967567,1.79442489847248,1.84292474870999,1.89767919042698,1.96136265968377,2.00447485817473,2.02314907129783,2.10412018790704,2.12953578508925,2.18161579328521,2.27313271049767,2.3527632393248,2.35181746465788,2.3931832312034,2.46228125241803,2.56747402708204,2.66433403211595,2.76354825156145,2.84439755050638,2.89393867064785,2.97344394569055,3.02576589765316,3.10193231954563,3.13131628281877
demandDE-33,1,1.02397646054594,1.0528221783425,1.06225461866445,1.09737794045201,1.11236437697554,1.14091068936613,1.18637563530042,1.21385009242032,1.23566973965567,1.24716468861571,1.2973378496747,1.33065127161115,1.36414854641757,1.37119273825296,1.41557336889545,1.44707852309408,1.49157357797439,1.54005531286332,1.55711485133197,1.58529774049799,1.66054751501565,1.68352267444485,1.7035534577464,1.74727618494135,1.81973527343278,1.82716315238688,1.87068476242043,1.88399732467523,1.92412996015034,1.98644838155994,2.05351872852051,2.08637634965963,2.08303108542811,2.13889659351458,2.19147838724304,2.262087949479,2.26625154874982,2.33406246626082,2.37912873123253,2.42847434110173,2.4964186227404,2.54170012850839,2.60056169659046,2.7048519424052,2.75517263309066,2.82952326047824,2.94206929939828,3.00905755201501,3.074549398289
demandDE-34,1,1.0090864201948,1.03455951727378,1.06896154757248,1.10476037165886,1.12604938949858,1.13461942452043,1.13760600707829,1.1528961263054,1.18007726440426,1.19394545553065,1.2059802400079,1.25177928550083,1.24958202586502,1.29919128287087,1.33339265972683,1.34909135836383,1.36503018854322,1.40378365575716,1.45487307071821,1.49284877867992,1.53026257067589,1.58244357280726,1.61454054522445,1.65457772361099,1.70453228086564,1.72879103361705,1.75900464163948,1.77728573024036,1.86342118033074,1.90091364802278,1.92581057100414,1.92894171727329,1.98107724406933,2.02893664430376,2.10813894351565,2.12836448112642,2.20547062942126,2.28408997083347,2.28422735903697,2.33474406085944,2.37187717220599,2.34970481587577,2.44126693176238,2.53988243382767,2.60028137772316,2.65514893979171,2.73145088031095,2.81951779985282,2.87710813975735
