CountryAProdFinances_TI Revenue CO2Hedge,CapacityinMW_OCGT,CountryBProdFinances_Revenue CM,CapacityinMWinB_Photovoltaic,CapacityinMWinA_IGCC,CapacityinMW_WindOffshore,ProducerCosts_CO2 Hedging,CapacityinMW_IgccCCS,CountryBProdCosts_Fixed O&M,CapacityinMW_Biomass,CapacityinMWinA_Photovoltaic,CountryBProdCosts_CO2 auction,CountryAProdCosts_Unclassified,CapacityinMWinB_CoalPscCSS,ShortagesInHoursUnserved,GenerationinMWh_Nuclear,CountryBProdFinances_TI Revenue CM,CountryBProdFinances_Profit,ProducerCosts_CO2 auction,CapacityinMWinA_Wind,CapacityinMW_Nuclear,AggregateFinances_Revenue LTC,CO2CapinTonpA_CO2_cap,CapacityinMWinA_CcgtCCS,CountryAProdCosts_Downpayment,GenerationinMWh_CoalPSC,ProducerCosts_Commodity,CountryAProdFinances_TI Profit,Total_EnergyServedinMWh_Country A,CapacityinMWinA_Lignite,AggregateFinances_TI Revenue LTC,tick,CountryAProdCosts_CO2 auction,CountryBProdCosts_Capacity Market,AggregateFinances_TI Revenue Spot,CountryBProdFinances_TI Profit,AggregateFinances_Revenue CO2Hedge,CountryBProdFinances_TI Revenue RES,PeakDemandPerZoneInMW_Country A,AggregateFinances_Total Revenue,CountryBProdCosts_Downpayment,CapacityinMW_IGCC,CO2BankedCertificates,CountryBProdCosts_CO2 tax,AggregateFinances_Profit,CountryAProdCosts_Loan,ProducerCosts_Loan,PriceInEURperMWh_Segment Country A 1,PriceInEURperMWh_Segment Country A 2,PriceInEURperMWh_Segment Country A 3,PriceInEURperMWh_Segment Country A 4,CountryBProdFinances_Revenue RES,PriceInEURperMWh_Segment Country A 6,CapacityinMW_Photovoltaic,PriceInEURperMWh_Segment Country A 8,PriceInEURperMWh_Segment Country A 9,ProducerCosts_Electricity ltc,CapacityinMWinB_Biomass,CapacityinMWinA_IgccCCS,FuelPricesPerGJ_Natural Gas,TotalConsumptioninMWh,ProducerCosts_CO2 tax,GenerationinMWhPerProducer_Energy Producer C,GenerationinMWhPerProducer_Energy Producer B,GenerationinMWhPerProducer_Energy Producer A,CountryAProdFinances_Revenue LTC,CapacityinMWinA_CoalPSC,GenerationinMWhPerProducer_Energy Producer D,GenerationinMWh_OCGT,CountryAProdCosts_Capacity Market,runId,CountryAProdFinances_TI Revenue CM,CapacityinMW_Lignite,CountryBProdFinances_TI Revenue LTC,AggregateFinances_TI Revenue,GenerationinMWh_IGCC,CountryBProdFinances_TI Revenue,CapacityinMWinB_CcgtCCS,CountryBProdFinances_Revenue LTC,CountryAProdFinances_Revenue CM,ProducerCosts_Strategic Reserve,CountryAProdCosts_Commodity,GenerationinMWh_Biomass,GenerationinMWh_CCGT,AggregateFinances_Revenue RES,FuelPricesPerGJ_Coal,ProducerCosts_Capacity Market,CountryBProdCosts_Strategic Reserve,CountryBProdCosts_Electricity spot,CountryBProdCosts_Commodity,AggregateFinances_Revenue Spot,GenerationinMWh_CoalPscCSS,ProducerCosts_Unclassified,GenerationinMWh_IgccCCS,EUCO2PriceFloor_EU CO2 price floor,AggregateFinances_TI Revenue CO2Hedge,AggregateFinances_TI Revenue RES,CountryBProdFinances_Revenue CO2Hedge,CapacityinMWinA_CoalPscCSS,GenerationinMWh_Wind,NationalTotalProductioninMWh_Country A,CountryAProdCosts_Fixed O&M,GenerationinMWh_WindOffshore,GenerationinMWh_Lignite,CapacityinMWinB_OCGT,CapacityinMWinA_CCGT,CountryAProdCosts_Strategic Reserve,CountryAProdFinances_Revenue RES,CountryBProdFinances_Revenue Spot,CapacityinMW_CoalPSC,CapacityinMW_CCGT,CapacityinMWinB_Lignite,CountryAProdCosts_National CO2 MinPrice,NationalGovernmentCash_Country A,CountryBProdCosts_Loan,CountryBProdFinances_TI Revenue CO2Hedge,SpotMarketCash_Country A electricity spot market,CapacityinMWinB_Wind,PriceInEURperMWh_Segment Country A 18,PriceInEURperMWh_Segment Country A 19,CapacityinMWinA_WindOffshore,CapacityinMWinB_Nuclear,AggregateFinances_TI Profit,PriceInEURperMWh_Segment Country A 12,PriceInEURperMWh_Segment Country A 13,PriceInEURperMWh_Segment Country A 10,CapacityinMWinA_OCGT,PriceInEURperMWh_Segment Country A 16,PriceInEURperMWh_Segment Country A 17,CountryAProdFinances_TI Revenue,PriceInEURperMWh_Segment Country A 15,CountryAProdFinances_TI Revenue LTC,AggregateFinances_TI Revenue CM,CapacityinMWinB_IgccCCS,ProducerCosts_National CO2 MinPrice,CO2Auction,CountryAProdFinances_TI Revenue Spot,CountryAProdCosts_Electricity spot,ProducerCosts_Downpayment,Avg_El_PricesinEURpMWh_Country A,TotalOperationalCapacityPerZoneInMW_Country A,CO2Emissions_inTonpA,CapacityinMWinA_Nuclear,PriceInEURperMWh_Segment Country A 5,FuelPricesPerGJ_Uranium,CapacityinMW_Wind,CountryAProdFinances_Revenue Spot,PriceInEURperMWh_Segment Country A 7,CapacityinMWinA_Biomass,Forc_CO2Emissions_inTonpA,CapacityinMWinB_CoalPSC,ProducerCosts_Fixed O&M,CountryAProdFinances_Profit,NationalMinCO2PriceinEURpTon_Country A,AggregateFinances_Revenue CM,CapacityinMWinB_CCGT,CapacityinMWinB_IGCC,FuelPricesPerGJ_Biomass,CountryAProdCosts_CO2 tax,CountryBProdCosts_National CO2 MinPrice,CountryBProdCosts_Unclassified,GenerationinMWh_CcgtCCS,PriceInEURperMWh_Segment Country A 14,PriceInEURperMWh_Segment Country A 20,CountryBProdFinances_Total Revenue,Total_DemandinMWh_Country A,PriceInEURperMWh_Segment Country A 11,FuelPricesPerGJ_Lignite,CapacityinMW_CoalPscCSS,CapacityinMW_CcgtCCS,CountryAProdCosts_Electricity ltc,CountryBProdFinances_TI Revenue Spot,EUGovernmentCash,ProducerCash_Energy Producer B,ProducerCash_Energy Producer C,ProducerCash_Energy Producer A,Forc_Total_DemandinMWh_Country A,ProducerCash_Energy Producer D,EnergyNotServedinMWh_Country A,CountryAProdFinances_Total Revenue,CountryAProdFinances_TI Revenue RES,CountryBProdCosts_Electricity ltc,CountryAProdCosts_CO2 Hedging,CO2Tax,GenerationinMWh_Photovoltaic,Forc_CO2Auction,CountryBProdCosts_CO2 Hedging,CountryAProdFinances_Revenue CO2Hedge,CapacityinMWinB_WindOffshore,ProducerCosts_Electricity spot
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-0.0043607216146481845,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,543412663.5000001,108781886.99612913,3968367522.612393,0,133943532.29915598,0,0,10,0,0,0,0,0,0,22284.676992747827,6166607855.187435,0,0,0,0,-2082508238.7565355,2680254295.3971395,2680254295.3971395,2000.0,58.189642660824745,57.353943493922074,57.23554170245521,0,55.94914383176202,0,55.60335352030448,55.48856565625698,0,0,0,0.009019097113888888,133943532.29915597,0.0,49045820.976828806,29327500.138160966,27817182.640511874,0,13644.0,27752961.866661597,150.0,0,baseRun,0,0,0,0,0,0,0,0,0,0,3968367522.612393,1478247.1998100807,11230183.005171426,0,0.0034414832917155727,0,0,0,0,6166607855.187435,0,0,0,0.0,0,0,0,0,3692998.421052632,133943465.62216322,1057081612.4344391,0,0,0,6984.0,0,0,0,13644.0,6984.0,0,0,,0,0,-289512604639.6462,0,30.058918038537325,29.96087215998907,0,0,0,31.568702700052683,31.46573222097932,54.918171097486734,150.0,30.754282073444347,30.058918038537325,0,31.15883161368739,0,0,0,0,0,0,0,543412663.5000001,46.03985801568851,22218.0,90645485.8791908,1000.0,56.18086456379972,0.001286008230452675,1800.0,6166607855.187435,55.71837884325145,500.0,0,0,1057081612.4344391,-2082508238.7565355,0.0,0,0,0,0.0045,0.0,0,0,0,31.363097609985843,29.571876282098717,0,133943532.29915597,46.28640857628853,0.0014268213315834248,0,0,0,0,0.0,46592020855.20226,112189861845.06396,50727641333.97278,,22831371824.57163,-1.4901161193847656e-08,6166607855.187435,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-2.7484669148367105,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,543412663.5000001,108889166.8661614,3978960950.162593,0,134222768.53488156,0,0,11,0,0,0,0,0,0,22331.134549981103,8549458885.670347,0,0,0,0,1781242896.8749428,1238519001.8013597,1238519001.8013597,2000.0,2000.0,2000.0,57.235541702455215,0,55.94914383176203,0,55.603353520304495,55.48856565625699,0,0,0,0.009019097113888888,134222768.5348816,0.0,49175415.023188114,29406090.456977647,27845128.73201819,0,13644.0,27754021.6698968,9000.0,0,baseRun,0,0,0,0,0,0,0,0,0,0,3978960950.162593,1496434.019316758,11333056.575549943,0,0.0034414832917155727,0,0,0,0,8549458885.670347,0,0,0,0.0,0,0,0,0,3692998.421052632,134180655.88208069,1007323373.3314527,0,0,0,5432.0,0,0,0,13644.0,5432.0,0,0,,0,0,-298062063525.31757,0,30.058918038537325,29.96087215998907,0,0,0,31.568702700052683,31.46573222097932,54.91817109748674,150.0,30.754282073444347,30.058918038537325,0,31.15883161368739,0,0,0,0,0,0,0,543412663.5000001,64.3235442504549,20666.0,90774203.97322832,1000.0,56.18086456379973,0.001286008230452675,1800.0,8549458885.670347,55.718378843251465,500.0,0,0,1007323373.3314527,1781242896.8749428,0.0,0,0,0,0.0045,0.0,0,0,0,31.363097609985843,29.571876282098717,0,134222768.53488156,46.28640857628852,0.0014362388888750958,0,0,0,0,0.0,46922623772.87064,113206563413.635,50910284185.21605,,23082667383.96419,0.0,8549458885.670347,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-8.517955594553914,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,388151902.50000006,110596107.71438833,4180865044.533469,0,138665724.48665142,0,0,12,0,0,0,0,0,0,23070.325435712442,32082681742.114822,0,0,0,0,25245411776.77095,1159147079.4530156,1159147079.4530156,2000.0,2000.0,2000.0,2000.0,0,55.94914383176202,0,55.71837884325145,55.60335352030448,0,0,0,0.009019097113888888,138665724.4866514,0.0,51317554.68235866,30638252.91400394,28802401.00970313,0,13644.0,27772681.578797627,95400.0,0,baseRun,0,0,0,0,0,0,0,0,0,0,4180865044.533469,1633800.0,13752584.049422389,0,0.0034414832917155727,0,0,0,0,32082681742.114822,0,0,0,0.0,0,0,0,0,3692998.421052632,138530890.18486327,1109105938.8573892,0,0,0,5432.0,0,0,0,13644.0,5432.0,0,0,,0,0,-330144745267.43304,0,30.058918038537325,29.96087215998907,0,0,0,31.568702700052683,31.46573222097932,55.48856565625698,150.0,31.15883161368739,30.754282073444347,0,31.363097609985843,0,0,0,0,0,0,0,388151902.50000006,233.31180409190046,20666.0,93058955.22619213,1000.0,56.18086456379972,0.001286008230452675,1800.0,32082681742.114822,55.94914383176202,500.0,0,0,1109105938.8573892,25245411776.77095,0.0,0,0,0,0.0045,0.0,0,0,0,31.46573222097932,29.96087215998907,0,138665724.48665142,54.918171097486734,0.001431360035279507,0,0,0,0,0.0,52852985185.970184,123136894103.34372,56501121525.64737,,26876549717.495937,0.0,32082681742.114822,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-1.955731972737086,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,232891141.50000006,118942088.20306608,4148432165.114267,0,142647070.47970718,0,0,13,0,0,0,0,0,0,23732.716578671556,8956600115.800932,0,0,0,0,2121273588.1791096,1115887871.6222582,1115887871.6222582,2000.0,2000.0,2000.0,57.23554170245521,0,55.71837884325145,0,55.60335352030448,55.48856565625698,0,0,0,0.009019097113888888,142647070.47970715,0.0,53080273.35018045,28533572.037516743,33681689.25808783,0,15160.0,27319688.866279013,9000.0,0,baseRun,0,0,0,0,0,0,0,0,0,0,4148432165.114267,1432200.0,9778936.887945298,0,0.0034414832917155727,0,0,0,0,8956600115.800932,0,0,0,0.0,0,0,0,0,3692998.421052632,142615223.51206395,1338115349.385297,0,0,0,5432.0,0,0,0,15160.0,5432.0,0,0,,0,0,-339101345383.23584,0,29.96087215998907,29.571876282098717,0,0,0,31.46573222097932,31.363097609985843,54.918171097486734,150.0,30.058918038537325,29.96087215998907,0,30.754282073444347,0,0,0,0,0,0,0,232891141.50000006,63.23504591263569,22182.0,97425224.04212432,1000.0,55.94914383176202,0.001286008230452675,1800.0,8956600115.800932,55.71837884325145,500.0,0,0,1338115349.385297,2121273588.1791096,0.0,0,0,0,0.0045,0.0,0,0,0,31.15883161368739,29.379276404169108,0,142647070.47970715,31.568702700052683,0.0014327636578646394,0,0,0,0,0.0,53194699588.30116,124231689251.77579,56942007347.2748,,27120427933.284916,-2.9802322387695312e-08,8956600115.800932,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,3.426033755356589e-12,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,698673424.5000001,136601952.391935,4138150631.485917,0,152402668.95095927,0,0,14,0,0,0,0,0,0,25355.79129583852,5787119937.970379,0,0,0,0,-2179404411.933733,1354003638.6672904,1354003638.6672904,57.23554170245521,56.18086456379972,55.94914383176202,55.71837884325145,0,54.918171097486734,0,31.568702700052683,31.46573222097932,0,0,0,0.009019097113888888,152402668.95095924,0.0,49555141.549112976,37001944.62018731,34140673.801103055,0,18950.0,31704908.980555914,0,0,baseRun,0,0,0,0,0,0,0,0,0,0,4138150631.485917,742738.6111754018,2604979.5267962236,0,0.0034414832917155727,0,0,0,0,5787119937.970379,0,0,0,0.0,0,0,0,0,3692998.421052632,152402668.9509592,1775696655.2509034,0,0,0,5432.0,0,0,0,18950.0,5432.0,0,0,,0,0,-344888465321.20386,0,28.43493028890637,27.52093854905926,0,0,0,30.058918038537325,29.96087215998907,31.363097609985843,150.0,29.379276404169108,29.379276404169108,0,29.379276404169108,0,0,0,0,0,0,0,698673424.5000001,37.972562933478486,25972.0,106743639.91404477,1000.0,55.48856565625698,0.001286008230452675,1800.0,5787119937.970379,46.28640857628853,500.0,0,0,1775696655.2509034,-2179404411.933733,0.0,0,0,0,0.0045,0.0,0,0,0,29.571876282098717,27.52093854905926,0,152402668.95095927,30.754282073444347,0.0014248693928471732,0,0,0,0,0.0,52574009623.60991,123715779162.57565,56448131876.04338,,26571499046.474186,0.0,5787119937.970379,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-0.00786923611209453,8760000.0,0,0,0,1200.0,1000.0,0,720000000000.0,0,714844174.5000001,140406455.13624555,4350588199.05214,0,156772590.08205542,0,0,15,0,0,0,0,0,0,26082.83111044311,6311410653.112855,0,0,0,0,-2579877111.8229647,1830235172.757355,1830235172.757355,2000.0,57.2355417024552,56.18086456379971,55.94914383176201,0,55.48856565625697,0,46.28640857628854,31.568702700052683,0,0,0,0.009019097113888888,156772590.08205545,0.0,51554004.95834327,38453411.42732963,35647556.89798403,0,18950.0,31117475.967288066,150.0,0,baseRun,0,0,0,0,0,0,0,0,0,0,4350588199.05214,972752.0858574877,4171093.0814735433,0,0.0034414832917155727,0,0,0,0,6311410653.112855,0,0,0,0.0,0,0,0,0,2461998.947368421,156772449.25094503,1995620218.6263227,0,0,0,5432.0,0,0,0,18950.0,5432.0,0,0,,0,0,-351199875974.31696,0,28.43493028890637,27.52093854905926,0,0,0,30.754282073444347,30.058918038537325,31.363097609985843,150.0,29.379276404169108,29.379276404169108,0,29.571876282098717,0,0,0,0,0,0,0,714844174.5000001,40.26017757332584,25942.0,110418038.16492403,1000.0,55.60335352030447,0.001286008230452675,1200.0,6311410653.112855,54.91817109748673,500.0,0,0,1995620218.6263227,-2579877111.8229647,0.0,0,0,0,0.0045,0.0,0,0,0,29.96087215998907,27.52093854905926,0,156772590.08205542,31.15883161368739,0.0014194218618269765,0,0,0,0,0.0,51803796202.47626,122932370514.11308,55944935516.6349,,26048440363.656284,0.0,6311410653.112855,0,0,0,0.0,0,0,0,0,0,0
0,300.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-0.5136474983375886,8760000.0,0,0,0,1200.0,1000.0,0,720000000000.0,0,763356424.5000001,144712120.749736,4665587085.101057,0,164434195.42453614,0,0,16,0,0,0,0,0,0,27357.520506581786,7545889694.607744,0,0,0,0,-2390865305.002239,1830235172.757355,1830235172.757355,2000.0,2000.0,85.09165962991601,56.18086456379972,0,55.60335352030448,0,55.48856565625698,54.918171097486734,0,0,0,0.009019097113888888,164434195.42453614,0.0,54585304.790916204,40159916.13720832,38088423.83110543,0,18950.0,31590908.974310663,15503.520835772906,0,baseRun,0,0,0,0,0,0,0,0,0,0,4665587085.101057,1230600.0,7244330.515600442,0,0.0034414832917155727,0,0,0,0,7545889694.607744,0,0,0,0.0,0,0,0,0,2461998.947368421,164424553.73354065,2677576317.25157,0,0,0,5432.0,0,0,0,18950.0,5432.0,0,0,,0,0,-358745765668.9263,0,29.379276404169108,28.43493028890637,0,0,0,31.15883161368739,30.754282073444347,31.568702700052683,300.0,29.571876282098717,29.379276404169108,0,29.96087215998907,0,0,0,0,0,0,0,763356424.5000001,46.00729828164366,26092.0,115025018.52291036,1000.0,55.71837884325145,0.001286008230452675,1200.0,7545889694.607744,55.60335352030448,500.0,0,0,2677576317.25157,-2390865305.002239,0.0,0,0,0,0.0045,0.0,0,0,0,30.058918038537325,28.43493028890637,0,164434195.4245361,31.363097609985843,0.0014087677246367605,0,0,0,0,0.0,51152042173.82277,121895822610.09099,55629990840.534966,,25660821667.43,-2.9802322387695312e-08,7545889694.607744,0,0,0,0.0,0,0,0,0,0,0
0,900.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-17.804685308831434,8760000.0,0,0,0,1200.0,1000.0,0,720000000000.0,0,562806783.0000001,141266264.05061972,5075931787.938723,0,170472170.6676884,0,0,17,0,0,0,0,0,0,28362.08060496217,39053619672.045006,0,0,0,0,29799164193.167496,1848959007.739118,1848959007.739118,2000.0,2000.0,2000.0,2000.0,0,56.18086456379972,0,55.94914383176202,55.60335352030448,0,0,0,0.009019097113888888,170472170.66768837,0.0,52439175.00926674,43617074.343883924,42061254.29974948,0,17434.0,32008182.613800645,572400.0,0,baseRun,0,0,0,0,0,0,0,0,0,0,5075931787.938723,1633800.0,15431223.268712636,0,0.0034414832917155727,0,0,0,0,39053619672.045006,0,0,0,0.0,0,0,0,0,2461998.947368421,170125686.2667008,1766757900.1996715,0,0,0,5432.0,0,0,0,17434.0,5432.0,0,0,,0,0,-397799385340.97235,0,29.379276404169108,29.379276404169108,0,0,0,31.363097609985843,31.15883161368739,55.48856565625698,900.0,29.96087215998907,29.571876282098717,0,30.058918038537325,0,0,0,0,0,0,0,562806783.0000001,233.15587710501111,25176.0,114842925.66182056,1000.0,57.23554170245521,0.001286008230452675,1200.0,39053619672.045006,56.18086456379972,500.0,0,0,1766757900.1996715,29799164193.167496,0.0,0,0,0,0.0045,0.0,0,0,0,30.754282073444347,28.43493028890637,0,170472170.6676884,54.918171097486734,0.0014065504871741802,0,0,0,0,0.0,58800862255.3264,131782030581.63304,63305517261.43212,,30249431386.654827,0.0,39053619672.045006,0,0,0,0.0,0,0,0,0,0,0
0,1800.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-0.11694927484099052,8760000.0,0,0,0,1200.0,1000.0,0,720000000000.0,0,323415000.00000006,152175781.1554201,4915026305.72213,0,173700005.88612118,0,0,18,0,0,0,0,0,0,28899.107395236264,7950828026.612564,0,0,0,0,-1591398831.204258,1877044760.211763,1877044760.211763,2000.0,2000.0,82.4944431682023,57.23554170245521,0,55.71837884325145,0,55.48856565625698,54.918171097486734,0,0,0,0.009019097113888888,173700005.88612118,0.0,46430063.13907816,45165378.05881374,45097843.6700885,0,19708.0,37004402.05812612,66101.169619147,0,baseRun,0,0,0,0,0,0,0,0,0,0,4915026305.72213,1230600.0,9003205.653698863,0,0.0034414832917155727,0,0,0,0,7950828026.612564,0,0,0,0.0,0,0,0,0,2461998.947368421,173697686.92610657,2426740791.882929,0,0,0,5432.0,0,0,0,19708.0,5432.0,0,0,,0,0,-405750213367.5849,0,27.52093854905926,27.52093854905926,0,0,0,30.754282073444347,29.96087215998907,31.363097609985843,1800.0,29.379276404169108,28.43493028890637,0,29.379276404169108,0,0,0,0,0,0,0,323415000.00000006,45.80003268311617,28350.0,119676456.865536,1000.0,55.94914383176202,0.001286008230452675,1200.0,7950828026.612564,55.60335352030448,500.0,0,0,2426740791.882929,-1591398831.204258,0.0,0,0,0,0.0045,0.0,0,0,0,29.571876282098717,27.52093854905926,0,173700005.8861211,31.15883161368739,0.0014076944446646063,0,0,0,0,0.0,57860042029.92983,131455619172.17363,63141269046.49708,,30089512405.24199,-8.940696716308594e-08,7950828026.612564,0,0,0,0.0,0,0,0,0,0,0
0,4800.0,0,0,0,0,0,0,0,500.0,0,0,0,0,0.0,8760000.0,0,0,0,600.0,1000.0,0,720000000000.0,0,824708250.0000001,167886924.4040268,4838927758.384015,0,180478309.3183237,0,0,19,0,0,0,0,0,0,30026.838611164625,6344864111.530475,0,0,0,0,-3293860570.480138,1970663935.1205778,1970663935.1205778,57.23554170245521,57.23554170245521,55.94914383176202,55.60335352030448,0,46.28640857628853,0,30.754282073444347,30.058918038537325,0,0,0,0.009019097113888888,180478309.31832367,0.0,42518700.64154957,51223316.472279705,42466116.12282307,0,23498.0,44270176.08167133,0,0,baseRun,0,0,0,0,0,0,0,0,0,0,4838927758.384015,579529.1651466158,2020856.275466055,0,0.0034414832917155727,0,0,0,0,6344864111.530475,0,0,0,0.0,0,0,0,0,1230999.4736842103,180478309.31832364,2004424738.5060196,0,0,0,5432.0,0,0,0,23498.0,5432.0,0,0,,0,0,-412095077479.1174,0,27.52093854905926,27.34169630705563,0,0,0,29.379276404169108,28.43493028890637,29.571876282098717,4800.0,27.52093854905926,27.52093854905926,0,27.52093854905926,0,0,0,0,0,0,0,824708250.0000001,35.15582640094207,35110.0,127002012.60411596,1000.0,55.48856565625698,0.001286008230452675,600.0,6344864111.530475,31.15883161368739,500.0,0,0,2004424738.5060196,-3293860570.480138,0.0,0,0,0,0.0045,0.0,0,0,0,27.52093854905926,26.986706402183042,0,180478309.3183237,29.379276404169108,0.001404681780385767,0,0,0,0,0.0,57054839729.14205,130330892532.98871,62419820355.5753,,29447029465.656597,0.0,6344864111.530475,0,0,0,0.0,0,0,0,0,0,0
0,8550.0,0,0,0,0,0,0,0,500.0,0,0,0,0,1.4111309200357852e-12,8760000.0,0,0,0,600.0,1000.0,0,720000000000.0,0,799220589.5794177,171120349.5519661,5002997836.358566,0,185006465.6719381,0,0,20,0,0,0,0,0,0,30780.204600405392,6878852398.64676,0,0,0,0,-5249174229.762736,3763471134.6244316,3763471134.6244316,81.98459123405252,81.98459123405252,56.18086456379972,55.71837884325145,0,54.918171097486734,0,31.15883161368739,30.754282073444347,0,0,0,0.009019097113888888,185006465.6719381,0.0,44060919.186990336,48726932.575324185,45986502.468507275,0,23498.0,46232111.44111632,1435.8767516065855,0,baseRun,0,0,0,0,0,0,0,0,0,0,5002997836.358566,753003.3469920899,3140677.422544106,0,0.0034414832917155727,0,0,0,0,6878852398.64676,0,0,0,0.0,0,0,0,0,1230999.4736842103,185006465.67193812,2562337067.84708,0,0,0,5432.0,0,0,0,23498.0,5432.0,0,0,,0,0,-418973929877.7682,0,27.52093854905926,27.34169630705563,0,0,0,29.379276404169108,28.43493028890637,29.96087215998907,8550.0,27.52093854905926,27.52093854905926,0,27.52093854905926,0,0,0,0,0,0,0,799220589.5794177,37.1816864543785,38860.0,129950793.14550889,1000.0,55.48856565625698,0.001286008230452675,600.0,6878852398.64676,46.28640857628853,500.0,0,0,2562337067.84708,-5249174229.762736,0.0,0,0,0,0.0045,0.0,0,0,0,27.52093854905926,27.34169630705563,0,185006465.67193806,29.571876282098717,0.001398468000585593,0,0,0,0,0.0,55868658576.38362,128351727491.03958,61287232073.9474,,28495789712.229633,-2.9802322387695312e-08,6878852398.64676,0,0,0,0.0,0,0,0,0,0,0
0,2100.0,0,0,0,0,0,0,0,500.0,0,0,0,0,2.780810719047097e-12,8760000.0,0,0,0,600.0,1000.0,0,720000000000.0,0,747484970.0794177,170813079.9739515,5157698218.487648,0,187764195.7635085,0,0,21,0,0,0,0,0,0,31239.018275608236,7519845971.11739,0,0,0,0,-6241575822.846579,5857417150.710444,5857417150.710444,82.4944431682023,82.4944431682023,81.815341800039,56.18086456379972,0,55.60335352030448,0,54.918171097486734,30.754282073444347,0,0,0,0.009019097113888888,187764195.76350847,0.0,42438033.19447546,52678398.90961221,45323916.95729183,0,22740.0,47323846.70212898,24222.279669429845,0,baseRun,0,0,0,0,0,0,0,0,0,0,5157698218.487648,1029000.0,5906894.036203359,0,0.0034414832917155727,0,0,0,0,7519845971.11739,0,0,0,0.0,0,0,0,0,1230999.4736842103,187764195.76350856,1998821454.6864583,0,0,0,5432.0,0,0,0,22740.0,5432.0,0,0,,0,0,-426493775848.8892,0,27.52093854905926,27.52093854905926,0,0,0,29.379276404169108,29.379276404169108,29.96087215998907,2100.0,27.52093854905926,27.52093854905926,0,27.52093854905926,0,0,0,0,0,0,0,747484970.0794177,40.0494137902028,31652.0,130473069.77854426,1000.0,55.71837884325145,0.001286008230452675,600.0,7519845971.11739,55.48856565625698,500.0,0,0,1998821454.6864583,-6241575822.846579,0.0,0,0,0,0.0045,0.0,0,0,0,27.52093854905926,27.34169630705563,0,187764195.7635085,29.571876282098717,0.0014088774586632296,0,0,0,0,0.0,54374746811.10577,126581923766.09981,59601790185.06275,,27203371268.485485,0.0,7519845971.11739,0,0,0,0.0,0,0,0,0,0,0
0,2100.0,0,0,0,0,0,0,0,0,0,0,0,0,-5.746256650264825,8760000.0,0,0,0,600.0,1000.0,0,720000000000.0,0,698673424.5000001,173575154.74953365,5717559734.703288,0,198371478.2397195,0,0,22,0,0,0,0,0,0,33003.79078605133,45916338323.73678,0,0,0,0,35101192174.565834,2594584528.8140388,2594584528.8140388,2000.0,2000.0,2000.0,2000.0,0,56.18086456379972,0,55.71837884325145,55.60335352030448,0,0,0,0.009019097113888888,198371478.23971954,0.0,47971899.130672425,53085461.0868792,52072580.54726204,0,21982.0,45111412.65457964,1703517.5094693338,0,baseRun,0,0,0,0,0,0,0,0,0,0,5717559734.703288,0,12971681.686706087,0,0.0034414832917155727,0,0,0,0,45916338323.73678,0,0,0,0.0,0,0,0,0,1230999.4736842103,198241353.41939327,1804328461.1536195,0,0,0,4656.0,0,0,0,21982.0,4656.0,0,0,,0,0,-472410114172.62665,0,27.52093854905926,27.52093854905926,0,0,0,29.571876282098717,29.379276404169108,54.918171097486734,2100.0,27.52093854905926,27.52093854905926,0,27.52093854905926,0,0,0,0,0,0,0,698673424.5000001,232.77836296903178,29768.0,135641213.27081057,1000.0,81.815341800039,0.001286008230452675,600.0,45916338323.73678,55.94914383176202,0,0,0,1804328461.1536195,35101192174.565834,0.0,0,0,0,0.0045,0.0,0,0,0,29.379276404169108,27.52093854905926,0,198371478.23971948,30.754282073444347,0.0014104241672364974,0,0,0,0,0.0,64296511501.85369,135290265830.48558,69130273144.8579,,34145973728.12252,-2.9802322387695312e-08,45916338323.73678,0,0,0,0.0,0,0,0,0,0,0
