,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
coalPrice-13,3.6,3.55509457206474,3.57389365592149,3.64830790427291,3.63568374470421,3.59664593152151,3.57496988337559,3.50902066487254,3.51493279459693,3.43583521096137,3.45132580321699,3.38022730776711,3.51204638888886,3.6339669218758,3.67014726987238,3.63944713394431,3.64866537332153,3.71568543019107,3.68605492063451,3.67400258915104,3.76277861312614,3.84273386065299,3.88872662995688,3.92667475147708,3.99489432440539,4.17773692660145,4.1733225098582,4.21538344270903,4.35207378067617,4.44426438058319,4.44256225411602,4.53267591829005,4.58152292132173,4.51268508092403,4.41469206460108,4.58033110057658,4.68528798686734,4.90653314777977,4.95684017866546,4.90303507020031,4.95158697004679,4.88090305117838,4.84424540636477,4.80485756589225,4.92312948016544,4.88452484556567,4.82244312896947,4.81221223436311,4.90728374777046,4.82949568554256
coalPrice-14,3.6,3.70240026930906,3.7633367612607,3.88420500390618,3.96433661792388,4.04550282943664,4.16440980395237,4.12587994728558,4.00948361774072,4.03385632719532,4.09710985289677,3.99231945003139,3.93113685447475,3.83882461670687,3.85273948578617,3.81978107340952,3.86597107505479,3.91753127897808,3.8719872651482,3.82507775835192,3.92752279209355,3.99221641737432,4.12980232335236,4.12706575188401,4.26699237798064,4.28710287286092,4.32868932200141,4.40232187156234,4.41034030199055,4.54732469502101,4.66837958137812,4.79239701435447,4.87134187859651,4.87956898507703,4.92237927172829,4.9049902186868,4.80965135472007,4.92225293806429,4.97434498938985,5.14973133896087,5.17124283155738,5.14682814507365,5.23049296683332,5.27146689675795,5.26040704665418,5.30797612451879,5.51400254259302,5.69834132204833,5.71313369344794,5.85421716147461
coalPrice-15,3.6,3.57028771948207,3.50966546448904,3.62672345528793,3.67374999553101,3.77476653550325,3.80711882522065,3.91582319362987,3.97991266827418,4.1220351240477,4.05514563587991,4.08072671838704,4.18412977330307,4.22405789901266,4.26837295705787,4.37882072261237,4.47709233933,4.54104572413017,4.51981269083578,4.57629774552625,4.54421491300589,4.61649752216178,4.54889078635463,4.62686047437521,4.65443244754722,4.61499570754648,4.588922665612,4.5252516057327,4.57293952459016,4.63404244714078,4.62738034500568,4.70148637720142,4.65479053703249,4.7889533683027,4.78434343695439,4.73350188308046,4.83821820840772,4.89167756743465,4.85973256644218,4.9675317299262,4.93038811594969,4.96835466046198,5.03760848143302,4.98495102323684,4.93087429541166,5.04730056135654,5.15308997145662,5.19040451425913,5.12655382662501,5.06164084251425
coalPrice-16,3.6,3.7406093593599,3.71176796349572,3.75794389354314,3.73427740938707,3.68799971216914,3.67970175308377,3.69236501647143,3.72865878958101,3.69472297486024,3.7313827705176,3.74075508178612,3.83827611331796,3.90521040220913,3.95134244660266,4.03718809264496,4.11217908435408,4.12685870771387,4.2425573377526,4.31389084859558,4.29759705475189,4.30235290009744,4.37653166541234,4.5017014659756,4.52322839070545,4.4166550207646,4.50777830976554,4.58063664209133,4.65400280506102,4.59195587859714,4.58828942327552,4.64766877098665,4.64185372593927,4.6369211415285,4.78474239182628,4.93791807189877,4.87373339167365,5.00771761276054,4.86234694722089,4.8206643568076,4.83335169126215,4.96703212847042,4.87588485463359,4.77016260852247,4.80050210514032,4.84978137204114,4.84660656529675,4.80402199445342,4.82577714953633,4.73932076074554
coalPrice-17,3.6,3.60864356370508,3.55713781637593,3.6421972963015,3.5592666208567,3.58087576793346,3.534191921583,3.47615830848825,3.53411457132013,3.66675289403389,3.65375159460992,3.59774394477562,3.68089239397338,3.72709664584848,3.70612377751898,3.74907382326041,3.79555115906928,3.83065997930268,3.83336567441473,3.80634273698013,3.79502974277124,3.80501536374378,3.93225254452839,3.91352925851207,3.8854268730546,3.97436725190409,3.96848487016049,3.98574148705821,4.05701591080972,4.07992126654988,4.09491690354524,4.0733265215623,4.13702398840547,4.19775683472314,4.19037912081009,4.22493497944923,4.26809656892755,4.33715963264116,4.43518133202535,4.47162945493947,4.41104666276284,4.414377686983,4.41300877943428,4.39620693384194,4.51745914257228,4.7069090106463,4.74276903859967,4.82927822693788,4.82557676525018,4.76597349061012
coalPrice-18,3.6,3.69588032876379,3.83302932171399,3.93163565667751,3.9552506347476,3.9784160270694,3.96085604609716,4.04625291712197,4.17638421331246,4.16009133941303,4.07482936593235,4.02495931601098,4.13019078815732,4.127139170525,4.14010273968344,4.31286006194421,4.47854219965907,4.47365950003786,4.57437174239724,4.65264709927952,4.72129996108272,4.67600510693087,4.66980914847136,4.7069544243164,4.70267063095724,4.66813360420911,4.65175992801637,4.74970562436088,4.91681310989583,5.07704583439015,5.06275018597695,5.20039040037047,5.27305315539465,5.24303817861879,5.31484350970187,5.36991582695254,5.5841093840141,5.74241056149546,5.89801243076854,5.92660447012745,6.12869724841358,6.14925109212964,6.19431104553799,6.35838329498427,6.3728827930281,6.53622545098959,6.58735442662918,6.7672140235366,6.82220066211152,6.71170329867156
coalPrice-19,3.6,3.59925575379296,3.67055902262731,3.64819779612292,3.63524341763098,3.59962549865924,3.62652960652762,3.64966295003309,3.63407475896813,3.71648865087073,3.69106075227922,3.82654725864626,3.81776335261955,3.86115914704766,3.95296227296355,3.87155898556627,3.93498518172979,3.95043251222481,4.01619703360063,4.04618623242361,4.08982143099517,4.14283496533475,4.16123128411994,4.15724265074888,4.2168448770059,4.27714588717291,4.28537387557179,4.26332720387085,4.26977520673066,4.32814754885353,4.32726850295456,4.37205396673711,4.43632389850168,4.5415701145632,4.52749553311675,4.70546383702039,4.82679675840846,4.73271097010789,4.73368626299023,4.75535700672009,4.80545375579905,4.92514731366423,4.8535201134578,5.03499060459528,5.06959506333928,5.25290656613646,5.36008719711991,5.51193147513646,5.65313314836988,5.79256612283126
coalPrice-20,3.6,3.63109181672482,3.60810492290615,3.67390130950549,3.70041369717189,3.74345183279178,3.86225218109797,3.89194026773555,3.97909402393132,3.93038399399882,3.94385844468978,4.051361819087,4.04161505706224,4.22872914354425,4.14925505609094,4.21030994156257,4.36636203260851,4.46171737232784,4.61613728328904,4.54805657209034,4.48686811046259,4.6520441275946,4.76349590036825,4.76359608969805,4.74844089064372,4.83438057296044,4.9561316973624,5.09858152397089,5.23476245659595,5.36601095185786,5.3667561776029,5.34292342733595,5.38693465066995,5.50176612427488,5.65113113735582,5.62289724879401,5.67798770687196,5.61711575215655,5.56620721478585,5.56859197864759,5.49114619021776,5.59149319496558,5.63921102962466,5.75269072296628,5.98024828373325,5.91797157427697,5.82103255559918,5.99732068730373,6.13009418501755,6.1646935277992
coalPrice-21,3.6,3.64058564676415,3.65299187441287,3.78307261831212,3.82985721664597,3.86070719118678,3.788101692872,3.69643896347765,3.87305689940474,3.92987939406322,3.83278439381285,3.82579504778192,3.9713582552076,4.0067805308433,3.92481710384354,3.99093033089845,3.94642225234253,4.02804404517538,3.98479642334456,4.04252886457028,4.10795488575675,4.1422861958778,4.22747803550633,4.35900302997023,4.51329681141528,4.45820763501022,4.55403671803482,4.51845546127275,4.6031720399947,4.67548307902217,4.74256279485367,4.95743133209145,5.10472772174613,5.20204017152983,5.16645574015124,5.21828297219384,5.37480586533903,5.5347965500089,5.6131957645112,5.87248623813699,5.89843825491462,5.85242254401165,5.99516910029784,5.98574783804511,6.20240257194285,6.3199454677308,6.26692005052971,6.38839804438253,6.38291999328106,6.57833946309107
coalPrice-22,3.6,3.56112281420168,3.63101384140046,3.57536972875361,3.57979946067789,3.74137778616639,3.82758735651723,3.92470980677471,3.95976506282303,4.03193913761481,4.07428411551123,4.25345594246903,4.20708039640825,4.23351342665378,4.29140476489312,4.34836958528726,4.38128655870719,4.45617034455158,4.57874525222425,4.67221463768216,4.59659364452457,4.67097677775383,4.57938093667154,4.66690265329914,4.79318757714833,4.86870450398353,4.74402298521975,4.77661560166585,4.70953195717326,4.88759011427097,4.87907042254459,4.93226863444662,4.96776871057663,5.02791580401487,5.12013105771051,5.00067444104197,5.01379006304452,5.08378547585448,5.18296872092784,5.14377447031866,5.25281142302604,5.35779052867464,5.41352007622213,5.45953238901878,5.46579700445168,5.51549319040427,5.57083969145518,5.79157842093931,5.80442277114766,5.72459833007801
coalPrice-23,3.6,3.64784369623344,3.58760000285773,3.6719337446715,3.69237692777275,3.86964229090012,3.95827594595487,3.94870610461478,3.99740840477441,4.07565580546661,4.14523543219415,4.22940536521123,4.25308374222099,4.34268155058208,4.33663063448642,4.47754866430757,4.53538976906871,4.61520229848726,4.61448259960061,4.72421011417389,4.75112987035664,4.89346211073174,4.9253365190511,5.05174147653291,5.18729514768357,5.27714711574221,5.3912092613982,5.46896366858282,5.51178124789733,5.62557394809861,5.59576915310301,5.52920509270937,5.61655997085796,5.71182197149929,5.78148842503954,5.97760052624184,6.00449224183893,6.11619013748627,6.2995026373493,6.20552992999296,6.24491991348348,6.30876422482867,6.43193012221934,6.32477326180068,6.3728786306196,6.4541377736021,6.54491052573016,6.57137113798463,6.58706665708929,6.61975349886478
coalPrice-24,3.6,3.64386725346878,3.77409273058766,3.94479313583342,4.02780368940329,4.05778235892714,4.13760841743971,4.10833054261889,4.21275436086788,4.40615085927782,4.42643205938441,4.56791336900694,4.62771415685301,4.56209730835261,4.72680618483773,4.75340507071018,4.85286495764888,4.96347058801501,5.08397554195204,5.28200233747513,5.19143986330975,5.42583921959362,5.4895759253011,5.35587912952567,5.42695033442563,5.38408797634416,5.42261066498897,5.32141057614531,5.47430764026503,5.55278074692976,5.50042781047599,5.60756947802536,5.59891425136618,5.64236811759752,5.69460980027878,5.6565176517358,5.6057074989929,5.73767075749028,5.84405517677109,5.91166423267514,6.16128153307439,6.21626717021079,6.44571368945166,6.49731034145632,6.61951092161292,6.66270051961622,6.68511194638852,6.70182613589196,6.9196198735974,7.00237926928931
coalPrice-25,3.6,3.61417405356204,3.5559821682436,3.64244087077714,3.68397384489726,3.62440663042568,3.73260166610564,3.7566705052721,3.74179576552276,3.73347574742013,3.78838975599585,3.74816016188367,3.81627203798972,3.83360106400881,3.8899240453803,3.7784611033177,3.89469252675706,3.96743843259487,4.02267027967376,4.08140721386658,4.15020060440314,4.14768788293705,4.15593708651941,4.25475348986294,4.35053919652822,4.47637840603057,4.57740488979004,4.54400096092763,4.67538030223215,4.709238092896,4.75619219839414,4.73442950489676,4.82492636491392,4.91495574592124,5.12032588306929,5.13823059816273,5.08028203230207,5.04088809714407,5.22593587425341,5.44243355428785,5.64974611231261,5.73412554715987,5.8445953799524,5.95266179264136,6.002798104723,5.99680012417328,6.15428289164563,6.21396980428625,6.23489864649646,6.27736369814382
coalPrice-26,3.6,3.61583671810767,3.60747210034704,3.68362525374609,3.75420022941283,3.76091947362184,3.81361387270495,3.87180649607144,3.90626559194865,3.96014850911344,4.01119298004411,3.93184450030613,3.86173227569749,3.90282435223875,3.92767500708746,3.86002549447439,3.91690320280217,3.9074565109083,4.02905724001961,4.02911741806807,4.02462408319501,3.99097794577599,4.15420038572253,4.27425755782867,4.26711682681045,4.33400526161857,4.37835511691559,4.3995963167207,4.42422918551286,4.36722453723044,4.36518667238822,4.57912631449638,4.65028502443666,4.7328715005255,4.7313328184697,4.67915101176105,4.89099521022911,5.09884479077489,5.03250609290248,5.02915767770805,5.18122235980511,5.27580635198102,5.39419670077113,5.4845924957021,5.65556098730662,5.75361926036651,5.78928651183539,5.8174986714402,5.735993556545,5.73830962141781
coalPrice-27,3.6,3.56744089128209,3.58330001614606,3.62201771067168,3.61277423292813,3.64759336501037,3.6304048220852,3.6247478496833,3.65222063517144,3.68551370483643,3.6273603865644,3.60711344705407,3.5902461646202,3.66030656285936,3.68544822537886,3.80269776310849,3.90766702862802,3.81415993844201,3.91371912739172,4.0109343178824,4.13214393632945,4.07589742136505,4.11374814666789,4.01247426113356,4.04553634609385,4.06824341813954,4.0817140661239,4.0310588565079,3.9998324619751,3.98287070711033,3.95712621090782,4.0891092443432,4.2001954577262,4.33986782711711,4.51452737262096,4.57547450861512,4.52460565803971,4.50340734136187,4.50574558661317,4.65837601282746,4.71511229336625,4.82920183569716,4.98540413056467,5.0854340466879,5.19494755518297,5.08122506481153,5.10431876199039,5.07138733815577,5.13194734911009,5.15973461615228
coalPrice-28,3.6,3.56490035147582,3.65029824433307,3.70637449197186,3.73844290676955,3.73171887312961,3.78299729426698,3.77557011994451,3.83751435618546,3.81123279223609,3.74288004811766,3.73195473285837,3.73241810719672,3.75335813997926,3.82067566542459,3.95509902356837,4.02000181386409,3.94479456316882,3.97996183252032,4.05333529257988,4.15406245997617,4.12156652876657,4.1850882086049,4.17821739043886,4.26518997051203,4.29100929736348,4.2246085480867,4.1145043573651,4.07069471112681,3.99077653737058,4.12959114355732,4.15930713789787,4.25066558129813,4.29636600048143,4.26940047598817,4.33987445357857,4.27799266750105,4.37804907702136,4.41181714771487,4.50959726647279,4.47437834740948,4.48346321584671,4.49416173656261,4.66252319815388,4.70431205764922,4.7279540094845,4.67348570113022,4.77285172724213,4.94489501955575,5.02967365775789
coalPrice-29,3.6,3.60114017655343,3.74561676941252,3.75994602535931,3.80591205096154,3.77859481078492,3.7071696993564,3.67197423284329,3.78593450396851,3.84587634641027,3.81007060730846,3.87871440144923,3.88155038589344,3.9905625842151,4.09670413171328,4.14924654612009,4.16095118490453,4.25329788180645,4.27975705422316,4.32585876162634,4.27820594826787,4.34460149029523,4.37063975551073,4.45843054158465,4.60628672128885,4.75702642164914,4.7534973488646,4.69364912511412,4.66199163255026,4.6692728071723,4.64418917450794,4.55228795004131,4.57759567940873,4.62787841838832,4.65316720514135,4.73773817090191,4.77291495289051,4.76224724851152,4.82413616490855,4.80733632783031,4.87794427666593,4.84785470294914,4.91813551076404,4.96126914382001,5.02145300457881,4.96903787573505,5.06788598585838,5.05277800657484,5.0618811341646,5.0612164908563
coalPrice-30,3.6,3.57792899407271,3.63816874937624,3.63448007668856,3.65712153167364,3.7628436474002,3.79175148970407,3.83166978984852,3.97768204133731,4.01143651841319,3.99992885196793,4.14133123305378,4.23881528626235,4.36068958671807,4.24770761132435,4.30418491423958,4.40055657536565,4.48028225587812,4.43263550742812,4.43634300297496,4.45062817254253,4.5949486129854,4.67809032864769,4.60518551954085,4.69095938838461,4.73562921250627,4.85430296535082,4.87259454142727,4.8936559752366,4.91231699955986,4.8382146364994,4.81021529415289,4.6840876805231,4.6733612778198,4.80879153092619,4.80151521776966,4.77145228278111,4.77293583412821,4.74484880241812,4.77151799245029,4.88429104731191,4.85971455376074,4.97422488878199,4.8977355017008,4.82632781374106,4.81088698692419,4.74385521922778,4.73997549905936,4.79017552434557,4.86484391462298
coalPrice-31,3.6,3.61905406480562,3.69618575039413,3.8112161965637,3.89765035260692,3.99188434964631,3.94607282385969,4.07361192245211,4.13114815734519,4.17716122387514,4.22131790797892,4.37714586206816,4.44963492913609,4.53626087473437,4.72875200987519,4.8089658240482,4.89887202424686,4.96271393153918,5.12706158285631,5.30747655692551,5.39936017945075,5.40489265290951,5.46725709490024,5.58616013763024,5.80061343387113,5.64580151192004,5.55150121176129,5.66918678525551,5.69854699398569,5.7041061958184,5.7380610628865,5.83607405222867,5.93248543040811,5.77752300087661,5.96166701702264,5.96549553088356,6.06004646284245,6.12212854097764,6.16119308661994,6.20487527054872,6.36063171065697,6.36255491264535,6.19182806119633,6.23062487450599,6.27220424978939,6.28429485833242,6.41579261124182,6.44657526869254,6.3290643328394,6.57109752335654
coalPrice-32,3.6,3.70977004582164,3.73106073962454,3.76680848660107,3.90451592721648,3.89113621477882,3.99287230348709,4.03750680103527,4.0393036344349,4.02204024704043,4.12298827673726,4.19986228018047,4.16197552614707,4.26817010918144,4.31779055091248,4.33885055343873,4.43068106824408,4.36652294103956,4.42530457479458,4.52176263065846,4.6164888580488,4.62759855071408,4.58592040537761,4.73335564262142,4.64726182071348,4.62969759225093,4.74115209780567,4.8673358821527,4.97295262044563,4.89572304753704,4.91631609544453,5.011636615471,4.89006344129631,4.97991786756093,4.99155893160584,5.01700869624597,5.19628085722898,5.31010296982657,5.49526840582764,5.71918821030242,5.74281619517836,5.9209959726664,5.92593740680328,5.78040019943405,5.80234732825029,5.91635440403232,5.8768900994671,5.92627051902446,5.97280101621961,6.0511547926081
coalPrice-33,3.6,3.54775267826797,3.56774256504559,3.62257882520726,3.70774029547277,3.7444936398483,3.71482474842541,3.76392975358181,3.66617034073395,3.71849832945949,3.72309535374519,3.76234925254732,3.6928340670361,3.80684843461512,3.9233824708665,3.95936612632723,4.0854937407845,4.04319382139871,3.95771506709083,3.95461990352221,4.02616134545749,4.04260425907707,4.05722868624124,4.09060856872816,4.12973683529937,4.27198516819439,4.37930999795892,4.33416478877319,4.43924170868563,4.53982529923325,4.58257086029391,4.77638017817989,4.89614473493011,5.02104288042778,5.09993678036646,5.12367700618036,5.20397366562752,5.26445103428434,5.41339583170279,5.50756650093207,5.57026643771608,5.62648460897686,5.76081136464589,5.63653544664321,5.73501756841774,5.71806823455964,5.82928245132486,5.87617069233199,5.85619169755696,6.00133153946009
